Quel chroniqueur TV se plaint sans cesse de la malbouffe;Jean-Pierre Coffe
Transport, transbordement de marchandises au moyen d'acons.;Aconage
Entrepreneur en aconage.;Aconier
Boulette de morue pilée ou de pulpe de légume mêlée de pâte à beignet, frite à l'huile bouillante.;Acra
Rendre plus vif, plus actif.;Activer
Somme de grandeur appartenant à une même catégorie.;Addition
Entreprise allemande fondée en 1948 par Rudolf et Adi Dassler. L'un des trois principaux fabricants d'articles de sports.;Adidas
Concéder par adjudication.;Adjuger
Supplier instamment.;Adjurer
Eprouver un sentiment d'émerveillement à l'égard de quelqu'un ou de quelque chose.;Admirer
Brique rudimentaire mêlée de paille et séchée au soleil.;Adobe
Aimer passionnément.;Adorer
Versant d'une vallée exposé au soleil et opposé à l'ubac, dans les pays montagneux.;Adret
Qui fait preuve d'adresse, d'habileté.;Adroit
Ensemble de faits concordants qui apparaissent dans des langues différentes mais en contact géographique, politique ou culturel.;Adstrat
Parvenu au terme de sa croissance, de sa formation.;Adulte
Se dit de micro-organismes qui ne peuvent se développer qu'en présence d'air ou d'oxygène.;Aerobie
Nom générique servant à désigner tous les appareils d'aviation.;Aeronef
Aéronef s'élevant et se soutenant dans l'atmosphère grâce à l'emploi d'un gaz plus léger que l'air ambiant (air chaud, hydrogène ou hélium) sous l'effet de la poussée d' Archimède.;Aerostat
Rendre fade, faire perdre sa saveur à.;Affadir
Faire souffrir de la faim, priver de nourriture.;Affamer
Rendre ferme, solide, stable.;Affermir
Personne qui conduit une opération d'affinage.;Affineur
Disposer selon un ordre.;Agencer
Secouer vivement en tous sens.;Agiter
La phase qui précède la mort, au cours de laquelle l'organisme est en lutte en dépit de son inertie.;Agonie
Elément de carrosserie recouvrant une roue.;Aile
Nom ayant servi aux Anciens pour désigner l'Angleterre, par allusion à la blancheur de ses falaises.;Albion
Discipline des mathématiques, qui étudie les relations entre les quantités au moyen de symbolisations par des chiffres ou des lettres, dans le but de généraliser les problèmes.;Algebre
(baba) Héros d'un conte des Mille et Une Nuits. Il découvre le trésor des 40 voleurs caché dans une caverne en prononçant la formule magique («Sésame, ouvre-toi») qui en permet l'accès.;Ali
Dans une ville, avenue plantée d'arbres.;Allee
Pâturage de haute montagne souvent extensif, exploité seulement pendant la période estivale.;Alpage
Première lettre de l'alphabet grec.;Alpha
Câble ou filin chargé de maintenir un bateau à son emplacement lorsqu'il est au port.;Amarre
Chaire élevée dans le choeur, dans les anciennes basiliques grecques et byzantines.;Ambon
Officier général de la marine militaire.;Amiral
Procédé permettant d'enregistrer et de lire sur une cassette à ruban magnétique des images filmées par une caméra ou à partir d'une émission de télévision.;Ampex
Pièce généralement en acier que l'on jette dans l'eau pour fixer les bateaux au fond, et les empêcher de dériver.;Ancre
Ancienne mesure de capacité pour le vin, qui correspond à une quantité comprise entre 33 et 45,4 litres selon le pays.;Anker
Produit ajouté à l'eau de refroidissement qui abaisse le point de congélation de l'eau. Le produit le plus utilisé à l'heure actuelle est le glycol.;Antigel
Sommet d'une courbe.;Apex
Charrue simple dépourvue d'avant-train.;Araire
Ensemble de documents qui proviennent d'une collectivité, d'une famille ou d'un individu.;Archives
Unité de mesure de surface (symbole : a) équivalant à 100 m²;Are
Personne qui se livre à l'exploitation commerciale d'un navire, en tant que propriétaire ou locataire.;Armateur
Ensemble de plaques métalliques que revêtait l'homme d'armes pour se protéger.;Armure
Cordage servant à attacher le bateau au quai, c'est-à-dire à l'amarrer.;Aussiere
Véhicule automobile à usage collectif de grande taille, capable de transporter une soixantaine de personnes. Ils sont les principaux transports en commun dans les villes de petite et de moyenne taille.;Autobus
Grand véhicule automobile de transport en commun routier ou de tourisme, utilisé notamment pour les excursions ou les services réguliers de longue distance.;Autocar
Mécanisme d'apparence humaine ou non, animé par des rouages entraînés par un système de ressorts ou de roulements. Les premiers datent de la plus haute Antiquité.;Automate
Voiture ferroviaire automotrice, seule ou tirant des voitures, destinée au transport des véhicules.;Autorail
Dommage survenu à un navire ou aux marchandises qu'il transporte.;Avarie
Appareil de transport plus lourd que l'air, mais capable de se déplacer par sa propre force.;Avion
Angle d'un plan vertical avec un autre plan vertical choisi pour plan d'origine.;Azimut
Petit pain en forme d'anneau, à la mie très ferme.;Bagel
Anneau, généralement orné d'une pierre, que l'on porte au doigt.;Bague
Compas pour tracer des cercles de très petit diamètre.;Balustre
Mèche de cheveux en rouleau avançant au-dessus du front.;Banane
Unité de mesure de la pression atmosphérique.;Bar
Grosse barque utilisée sur les navires de guerre, mais également utilisée aujourd'hui pour le débarquement de passagers dans les ports.;Barcasse
Petit tonneau de bois.;Baril
Unité de mesure de section (symbole B) employée en microphysique.;Barn
Petit bateau de deux à quatre places mû à la rame ou par un moteur.;Barque
Pièce d'eau aménagée, de grandes dimensions.;Bassin
Tissu extrait de l'écorce de certaines plantes, très résistant, utilisé dans le tressage et le tissage surtout du lin, du chanvre et du jute.;Bast
Nom générique des engins conçus pour naviguer.;Bateau
C'est l'unité de mesure du taux de transmission des données par un modem. Elle fut ainsi nommée en l'honneur de Jean-Maurice Baudot (1845-1903), inspecteur des télégraphes français.  L'abréviation est bd.;Baud
Pâte frite qui renferme en général une compote, une confiture ou un fruit, voire un morceau de viande ou de poisson.;Beignet
Union douanière formée en 1944 (effective en 1948) entre la Belgique, les Pays-Bas (Nederland) et le Luxembourg, renforcée en 1958 par une union économique (effective en 1960).;Benelux
Caisson pour la manutention des matériaux en vrac.;Benne
Personne qui garde les moutons.;Berger
Deuxième lettre de l'alphabet grec.;Beta
Substance grasse et onctueuse extraite de la crème du lait. Cette substance contient environ 80% de lipides et 20% d'eau.;Beurre
Barre rigide servant à transformer un mouvement rectiligne en mouvement circulaire. Elle est utilisée notamment dans les automobiles.;Bielle
Tranche de boeuf destinée à la cuisson, et qui peut être consommée bleue, saignante ou à point.;Bifsteak
Unité du système décimal qui correspond à un million de millions (1 suivi de douze zéros).;Billion
Somme algèbrique contenant deux termes.;Binome
Avion dont les ailes sont formées de deux plans superposés.;Biplan
Terme anglais. C'est la plus petite unité d'information et de mémoire d'un ordinateur. Il peut avoir la valeur 1 ou 0.;Bit
Lumière de longueur d'onde comprise entre 440 et 448 nanomètres.;Bleu
Projectile chargé d'explosif, avec dans certains cas un détonateur à retardement.;Bombe
Augmentation brutale du volume des transactions (commerciales ou boursières) à la suite de l'intensification de la demande, pouvant se limiter à un secteur ou affecter l'ensemble de l'économie.;Boom
Opération de démarrage de l'ordinateur durant laquelle il effectue ses tests initiaux et charge le système d'exploitation voire l'interface graphique.;Boot
Dispositif de levage utilisé pour hisser et amener les embarcations sur les navires. Ces dispositifs sont en particulier utilisés pour les embarcations de secours.;Bossoir
Partie la plus arrondie de la carène d'un navire comprise entre les fonds, et la muraille (qui est au dessus de la ligne de flottaison).;Bouchain
Agrafe, anneau, muni d'une ou plusieurs pointes mobiles (ardillons), servant à tendre une ceinture, une courroie.;Boucle
Ancienne unité de mesure lumineuse qui n'est plus en vigueur depuis 1948. Elle a été remplacée par le candela.;Bougie
Objet sphérique.;Boule
Instrument dont l'aiguille aimantée marque la direction du nord.;Boussole
Unité de mesure de la densité d'enregistrement linéaire pour les supports.;Bpi
Il s'agit de l'unité de mesure de vitesse de transfert notamment dans le cas de modems. Cette unité a remplacé le Baud qui a une valeur différente selon le mode de transmission choisi.;Bps
Biscuit léger et salé, souvent en forme de bâtonnet ou de «huit».;Bretzel
Certificat accordant un droit de propriété pour une invention. Droit qu'a l'auteur d'une invention d'exploiter commercialement celle-ci, après avoir accompli certaines formalités.;Brevet
Fromage à pâte molle, fermentée.;Brie
Matériau de construction, de la forme d'un parallélépipède rectangle, fabriqué avec de l'argile cuite et moulée, aujourd'hui dans des tailles normalisées.;Brique
Soierie brochée de fils d'or ou d'argent.;Brocart
Livret, cahier, petit ouvrage broché et non relié.;Brochure
Présenter des cloques, des bulles.;Buller
Casemate, réduit fortifié.;Bunker
Table, munie ou non de tiroirs de rangement, sur laquelle on écrit.;Bureau
C'est un instrument de verrerie utilisé en laboratoire qui permet une détermination précise du volume ajouté. Il se présente sous la forme d'un tube de verre gradué muni d'un petit robinet à sa base. On l'utilise pour réaliser des dosages;Burette
Outil servant à travailler et à sculpter le bois.;Burin
Vent du nord sec et froid, qui souffle en hiver.;Burle
Mettre, placer dans un lieu secret, pour soustraire à la vue, aux recherches.;Cacher
Fermer une enveloppe en la collant.;Cacheter
Marque américaine produisant des automobiles luxueuses. Cette marque appartient aujourd'hui à la General Motors Corporation.;Cadillac
Unité de mesure typographique. Le « xxx » d'une police de caractères ou d'une taille de police équivaut à la largeur de la lettre «m» de la police correspondante. Cette unité de mesure est utilisée en typographie pour définir les espaces et les retraits.;Cadratin
Emblème des professions médicales. Il représente le serpent d'Epidaure qui entoure un faisceau de baguettes. Le miroir de la prudence repose sur l'ensemble. Le symbole provient de la mythologie grecque, l'attribut d'Hermès correspondant à une baguette entourée par deux serpents.;Caducee
Habitant francophone de la Louisiane.;Cajun
Symbole de la calorie, unité de mesure correspondant à la quantité de chaleur nécessaire pour élever de 1°C la température d'un gramme d'eau à 15°C. Aujourd'hui remplacée par le joule.;Cal
Toile de coton lisse.;Calicot
Ancienne unité de mesure de la chaleur, correspondant à la quantité de chaleur nécessaire pour augmenter d'un degré la température d'un gramme d'eau. (symbole cal).;Calorie
Nom du bateau du Commandant Cousteau avec lequel il a réalisé, à partir de 1952, l'ensemble de ses expéditions océanographiques.;Calypso
Véhicule spécialisé dans le transport des marchandises. Les plus gros sont composés de deux parties, le tracteur et la remorque, et peuvent embarquer jusqu'à 38 tonnes de charge utile.;Camion
Avion spécialement aménagé pour combattre les incendies de forêt. Il est capable de se poser sur une étendue d'eau comme l'hydravion, ou d'écoper en plein vol pour aller ensuite larguer l'eau sur les foyers d'incendie.;Canadair
Unité de mesure de l'intensité lumineuse, dont le symbole est cd.;Candela
Fusil à canon court, rayé, léger et semi-automatique, aujourd'hui surtout utilisé pour la chasse.;Carabine
Sucre roussi sous l'action du feu (cuisson à plus de 200°). Il est utilisé dans la fabrication de desserts, de bonbons, et pour colorer la bière.;Caramel
Grand voilier de la marine marchande portugaise du XVIe et XVIIe siècle. Il naviguait sur la route des Indes et reliait également l'Amérique du Sud.;Caraque
Unité de teneur en or d'un alliage.;Carat
Échantillon cylindrique prélevé d'un sol par sondage.;Carotte
Quadrilatère (polygone à quatre côtés) de côtés égaux et perpendiculaires deux à deux.;Carre
Ancienne voiture à chevaux de luxe suspendue et couverte.;Carrosse
Langue romane du groupe méridional parlée en Espagne (essentiellement en Catalogne et aux Baléares), en France (Roussillon) et en Andorre (langue off.).;Catalan
Coiffure maintenue par un noeud sur la nuque, du nom du Comte qui l'a mise à la mode.;Catogan
Petites broches en fil conducteur qui servent à configurer les cartes enfichables, les cartes mères et les autres périphériques.;Cavalier
Centième partie d'un are, soit un mètre carré.;Centiare
Courbe plane fermée, dont tous les points sont à égale distance d'un point appelé centre.;Cercle
Saucisson de porc ou de boeuf cuit.;Cervelas
Magasin au niveau du sol, utilisé pour entreposer des fûts de vin, d'eau-de-vie.;Chai
Succession d'anneaux métalliques engagés les uns dans les autres.;Chaine
Embarcation à fond plat, utilisée uniquement pour le transport fluvial et portuaire de marchandises.;Chaland
Filet de pêche en forme de poche traîné sur le fond de la mer ou entre deux eaux, par un ou deux bateaux.;Chalut
C'est un  fromage de Champagne, originaire tout particulièrement d'une petite ville située au sud de l'Aube, à 30 km environ de Troyes. Il est d'une forme cylindrique et à une chair blanche;Chaource
Portion d'un texte formant une unité à l'intérieur de celui-ci.;Chapitre
Machine agricole utilisée pour labourer la terre.;Charrue
Rondelles très fines de pomme de terre frites puis séchées et salées.;Chips
Aliment constitué à base de pâte de cacao auquel est ajouté du beurre de cacao et du sucre.;Chocolat
Pièce exceptionnelle achetée pour une bouchée de pain.;Chopin
Saucisson fabriqué en Espagne, de teinte rouge, réputé pour son goût très relevé dû à l'apport de piment rouge.;Chorizo
Longue chandelle de cire à l'usage des églises.;Cierge
Petit rouleau de feuilles de tabac à fumer.;Cigare
Matériau de construction à base de calcaire, de terre argileuse, d'acide silicique et d'oxyde ferreux. Mélangé à de l'eau, du sable et du gravier, il donne du béton.;Ciment
Cuve, réservoir permettant de stocker ou de transporter un liquide.;Citerne
Périphérique permettant de saisir des données sur un ordinateur.;Clavier
Insigne de forme souvent circulaire que l'on portait à la coiffure.;Cocarde
Célèbre chef indien de la tribu apache Chiricahua (1812-1874). Bien qu'il souhaitait la paix avec les Blancs (ceux-ci l'accusèrent à tort d'avoir kidnappé un enfant de 12 ans, Félix Tellez), il ne put empêcher le déclenchement de la guerre des Apaches. Il entreprit avec Géronimo l'unification du peu;Cochise
Etablissement du premier cycle de l'enseignement secondaire. Il est aussi désigné par l'abréviation CES.;College
Bijou, ornement de cou.;Collier
Relief d'altitude peu élevée, dont le sommet, de forme arrondie, témoigne de l'action de l'érosion.;Colline
Appliquer des couleurs sur un dessin, un objet, etc.;Colorier
Célèbre modèle de pistolet inventé en 1911. Il s'agit d'une arme à feu à chargeur, dont le calibre est de 11,4 mm. Tout comme le revolver, cette arme est devenue l'un des noms génériques du pistolet.;Colt
Lutte entre deux ou plusieurs personnes, entre deux corps de troupes.;Combat
Instrument fait de deux branches reliées par une charnière, servant à tracer des angles, des cercles, à prendre certaines mesures.;Compas
Caractérisé par un creux, un renfoncement. Par opposition à convexe.;Concave
Figure géométrique décrite par une droite génératrice passant par un point fixe (le sommet) et se déplaçant le long d'une courbe guide.;Cone
Mode de conditionnement des aliments obtenu en les faisant réduire, en les stérilisant ou en les pasteurisant afin de leur assurer une longue conservation.;Conserve
Bombé vers l'extérieur. Par opposition à concave.;Convexe
Ville de l'ouest de l'Angleterre (Grande-Bretagne), chef-lieu du Lancashire. Victoire de Cromwell sur les Ecossais en 1648.;Preston
Ville du sud de la Serbie, capitale de la province albanaise du Kosovo.;Pristina
Rivière d'Europe centrale, affluent du Danube, longue de 850 km. Elle prend sa source dans la forêt des Carpates en Ukraine, puis délimite la frontière entre la Roumanie et la Moldavie.;Prout
Ville de Croatie, située dans la presqu'île d'Istrie, sur la mer Adriatique. Conquise par les Romains en 177 av. J.-C., elle a conservé de nombreux vestiges de cette époque (temple, enceintes, etc.).;Pula
Observatoire russe situé à proximité de Saint-Pétersbourg. Il fut construit en 1839 et sert aujourd'hui à l'observation des phénomènes optiques et radio.;Pulkowo
Chaîne de montagnes de France et d'Espagne, située entre l'océan Atlantique à l'Ouest et la Méditerranée à l'Est.;Pyrenees
Quartier de New York, sur l'île de Long Island.;Queens
Capitale de l'Equateur, elle est située à 2850 m d'altitude. C'était une ville de l'Empire inca, avant d'être conquise en 1533 par les Espagnols. Elle est la capitale du pays depuis 1830.;Quito
Ville du nord-est du Danemark, port du Jylland.;Randers
Fleuve européen long de 1320 km (dont 866 en Allemagne). Formé en Suisse dans le massif du Saint-Gothard, il traverse le lac de Constance, franchit le Jura suisse, puis traverse la Forêt Noire.;Rhin
Capitale de la Lettonie, à l'embouchure de la Daugava, sur le golfe de Riga, en mer Baltique.;Riga
Rivière de Bavière, prenant sa source au sud ouest de Biberach et se jetant dans le Danube près d'Ulm.;Riss
Capitale de l'Arabie Saoudite, située au centre du pays, dans la région du Nedjd, au nord du tropique du Cancer.;Riyad
Capitale de l'Italie, située dans la région du Latium, sur le Tibre. Désignée par «urbs» au temps de l'Empire romain, elle reçut plus tard le surnom de «Ville éternelle».;Rome
Mer étroite qui sépare l'Afrique (du Nord-Est) et l'Asie (péninsule Arabique). Communiquant avec l'océan Indien (golfe d'Aden) par le détroit très resserré de Bab-al-Mandab, cette mer est un golfe long et étroit (320 km de larg. maximale pour plus de 2 000 km de long).;La Mer Rouge
Ville de Bulgarie. Bâtie sur le Danube, elle est le port fluvial le plus important du pays. Un pont (dit de l'Amitié) la relie à son vis-à-vis roumain, Giurgiu.;Ruse
Désert d'Afrique septentrionale, le plus grand du monde. Il s'étend de l'Atlantique à la mer Rouge et de l'Atlas au Soudan. Il est partagé entre dix États: la Libye et la Mauritanie, la Tunisie, l'Algérie, le Maroc, le Mali, le Niger, le Tchad, l'Égypte et le Soudan.;Sahara
Ancienne capitale du Viêt Nam méridional, sur la rivière de Saigon, à 80 km de la mer.;Saigon
Ville d'Uruguay. C'est un important port fluvial situé sur l'Uruguay.;Salto
Capitale du Yémen, dans le sud-ouest de la péninsule arabique, à 2200 m d'altitude.;Sana
(Jean) Résistant français (1899-1943). Préfet démis de ses fonctions par le gouvernement de Vichy, il entra en Résistance dès 1940. Rallié au général de Gaulle en 1941, il oeuvra à l'unification de la Résistance intérieure avec la France Libre. Trahi, il fut livré à la Gestapo, à Caluire, près de Ly;Moulin
Ecrivain français. Il publia à vingt ans son premier volume de vers, Contes d'Espagne et d'Italie, qui le fit connaître. En 1833, il partit pour l'Italie avec George Sand.;Musset
(Gamal Abdel) Homme politique égyptien (1918-1970). Officier nationaliste, il eut un rôle déterminant dans la chute du roi Farouk en 1952. Premier Ministre et gouverneur militaire de l'Egypte en 1954, président de la République égyptienne en 1956, il nationalisa le canal de Suez, ce qui provoqua la ;Nasser
Navigateur crétois, amiral d'Alexandre le Grand. Il explora les côtes asiatiques de l'Indus à l'Euphrate.;Nearque
(Ted) Informaticien américain (né en 1932). Inventeur dès 1967 de l'hypertexte qui trouve son application dans Internet.;Nelson
(Isaac) Physicien, astronome et mathématicien anglais (1643-1727). Il est le fondateur de la théorie classique de la physique et de la mécanique céleste. Il découvrit la loi sur la gravitation, posa les quatre principes de la mécanique, étudia la structure et la décomposition de la lumière. Il inven;Newton
(Richard) Homme politique américain (1913-1994). Trente-septième président des Etats-Unis de 1969 à 1974. Aidé de Henry Kissinger, il organisa le retrait américain au Viêt Nam et engagea des relations avec la Chine communiste. Il fut contraint de démissionner à la suite du scandale du Watergate.;Nixon
(Alfred) Chimiste suédois (1833 ­ 1896). Inventeur de la dynamite. Il fit don de sa fortune pour la création des prix qui portent son nom et qui, depuis 1901, récompensent les bienfaiteurs de l'humanité dans les domaines suivants: physique, chimie, physiologie et médecine, littérature, contribution ;Nobel
Personnage créé, en 1532, par François Rabelais dans son roman Pantagruel. Ce personnage y tient le rôle d'un aventurier à la fois canaille et poltron, mais aussi rusé et intelligent. Il est le compagnon fidèle du géant Pantagruel.;Panurge
Physicien français. Il découvrit la force élastique de la vapeur. Il inventa l'autocuiseur avec la soupape de sûreté.;Papin
(Ambroise) Médecin et chirurgien français (1509-1590). A l'origine simple barbier-chirurgien, il inaugurera l'ère de la chirurgie. Il obtient en 1556 le titre universitaire de chirurgien en robe longue et devient premier chirurgien du roi. Il a notamment découvert que la cautérisation par l'huile et;Pare
Savant, philosophe et écrivain français. Inventeur à dix-neuf ans d'une machine arithmétique, il entreprit ensuite d'importantes études sur la pesanteur de l'air et le vide, jeta les bases du calcul des probabilités et étudia le calcul infinitésimal et l'analyse combinatoire. En 1654, il se tourna d;Pascal
Biologiste français. Créateur de la microbiologie. Il créa l'asepsie et les méthodes aseptiques, et mit au point une technique de vaccination contre la rage.;Pasteur
(Jean) Créateur de haute couture français (1880-1936). Il exerce une influence prépondérante sur la mode dans les années vingt et trente. Ses tenues et robes «garçonnes», dans divers tons de beige, allient luxe et décontraction. Ses vêtements de sport, destinés aux classes aisées et utilisant la mai;Patou
(Antoine) Homme politique français (1891-1994). Président du Conseil (mars-décembre 1952), célèbre pour sa politique financière qui lui permit de défendre la monnaie et de juguler l'inflation. Ministre des Finances (1958-1960), il institua le nouveau franc ou «franc lourd»;Pinay
Philosophe grec. Issu d'une famille aristocratique, il fut d'abord élève du philosophe, disciple d'Héraclite, Cratyle, puis disciple de Socrate.;Platon
(Alain) Homme politique français (1909-1996). Il est président du Sénat de 1968 à 1992. A ce titre (celui de second personnage de l'Etat), il est président de la République par intérim d'avril à juin 1969, après la démission du général de Gaulle, et en avril et mai 1974, après le décès de Georges Po;Poher
(Raymond) Homme politique français (1860-1934). Président de la République de 1913 à 1920. Après la Première Guerre mondiale, il présenta de hautes exigences à propos des réparations de guerre et prit la décision d'occuper la Ruhr de 1923 à 1925, mais il dut accepter le Plan Dawes.;Poincare
(Pot) Chef des Khmers rouges (né en 1928). Il devint Premier Ministre du Kampuchéa (ex-Cambodge) en 1976. Il organisa le massacre de plus de la moitié de la population cambodgienne.;Pol
(Marco) Illustre voyageur vénitien (1254-1324)  qui, traversant l'Asie, arriva en Chine à la cour de Kubilay khan en 1275. Il y demeura 16 ans et rentra en Europe en longeant les côtes sud de l'Asie jusqu'au golfe Persique. Il aurait rapporté de son voyage plusieurs inventions: les pâtes, la poudre ;Polo
Toiture horizontale. Dans certains immeubles, plate-forme ménagée en retrait de la façade.;Terrasse
Forteresse mycénienne dans la plaine d'Argos en Grèce, fouillée par Schliemann et Dörpfeld.;Tiryns
Sépulture monumentale d'un ou de plusieurs morts.;Tombeau
Moulure épaisse de forme semi-cylindrique.;Tore
Ordre architectural (un des cinq ordres classiques) romain d'origine étrusque, transposé du dorique grec. Dans cet ordre, le chapiteau est souligné d'un astragale, et la colonne comporte une base.;Toscan
Représentation imagée et symbolique, également symbole des origines pour les peuples primitifs. Ils sont souvent sculptés et représentent, entre autres, des animaux.;Totem
Colonne érigée en 113 sur le forum de Trajan, à Rome, pour célébrer la conquête de la Dacie par cet empereur. Un bas-relief en hélice la couvre entièrement. D'une longueur de 200 m, il représente plus de 2 500 personnages.;Trajane
Dans une église en croix latine, vaisseau transversal qui sépare le choeur de la nef, et forme les bras de la croix.;Transept
Désigne le style artistique et architectural du XIVe siècle en Italie.;Trecento
Maçonnerie pleine entre deux baies, fenêtres ou portes. Désigne également le pilier central qui divise en deux la baie d'une porte ou d'un portail.;Trumeau
Espace triangulaire délimité par la corniche et les deux rampants d'un fronton. Dans un portail d'église romane ou gothique, espace généralement décoré de sculptures entre le linteau et l'archivolte.;Tympan
Site d'une grotte préhistorique du villafranchien (- 900 000 ans), proche de Roquebrune-Cap-Martin (Alpes-Maritimes).;Vallonet
Récipient pouvant être fait de matériaux divers (poterie, faïence, etc...) destiné à recevoir des fleurs coupées.;Vase
(Sébastien Le Preste) Ingénieur et architecte français (1633-1707. Il s'illustra dans l'architecture militaire et porta à son plus haut degré de perfection technique et de réussite esthétique l'art de la fortification. Au service de Louis XIV il fortifie des villes stratégiques comme Saint-Malo, Arr;Vauban
Enduit siccatif de résine dont on recouvre une peinture pour la protéger et la fixer.;Vernis
(Giacomo) Architecte italien (1507-1573). Elève de Michel-Ange, il édifia l'église baroque de San Gesù à Rome.;Vignola
(Léonard de) Peintre italien (1452-1519). Sculpteur, architecte, ingénieur, musicien et écrivain. Génie humaniste, il représente avec Raphaël et Michel-Ange l'une des plus grandes figures de la Renaissance italienne.;Vinci
Oeuvre d'art transparente, réalisée sur des plaques de verre reliées entre elles par un maillage de plomb.;Vitrail
(Marcus Vitruvius Pollio) Architecte romain du Ier siècle av. J.-C. Auteur de l'unique traité d'architecture de cette période que l'on ait réussi à conserver. Ce traité est considéré comme fondamental par les architectes depuis le XVe siècle.;Vitruve
Ouvrage de maçonnerie cintré dont les pierres sont disposées de manière à s'appuyer les unes aux autres.;Voute
Elément chimique le plus répandu, de symbole O. Cet élément est vital pour l'homme, les animaux et les plantes, puisqu'il leur sert à la respiration.;Oxygene
Abréviation. Norme européenne de définition du signal vidéo utilisée pour la télévision. Cette norme s'oppose à la norme française SECAM.;Pal
Dispositif constitué de diverses roues permettant de lever ou de tirer un objet en fournissant un moindre effort.;Palan
Partie plate et large située au bout de la rame et servant à faire avancer l'embarcation. La forme plate permet de transmettre davantage de force dans l'eau.;Pale
Mont américain de 1871 m d'altitude situé au nord-est de San Diego en Californie (USA). Ce mont est le site d'implantation d'un observatoire qui, depuis 1948, possède le télescope de Hale (5 m de diamètre) du nom de l'astronome américain George Ellery Hale (1868-1938), ainsi qu'un télescope photomét;Palomar
Désignait une série de six chars d'assaut allemands utilisés durant la Seconde Guerre mondiale.;Panzer
Désigne un petit mur bâti à hauteur d'appui formant une protection contre les risques de collision ou de chute.;Parapet
Dépôt verdâtre apparaissant, sous l'action de l'air, sur les objets en cuivre ou en alliage de cuivre.;Patine
Chez INTEL, c'est le successeur du processeur 486 de la famille i80x86.;Pentium
Quantum d'énergie des ondes électromagnétiques de la lumière.;Photon
En informatique, type de police de caractères d'une taille de 10 caractères par pouce (10 cpi).;Pica
Partie de la roue dentée d'un vélo sur laquelle s'accroche la chaîne.;Pignon
Nom donné par les Américains à une série de sondes spatiales destinées à l'exploration du système solaire.;Pionner
C'est un instrument permettant le prélèvement d'un certain volume de liquide. Elle est utilisée en biologie, en chimie, en physique, etc.;Pipette
Ligne continue d'un support magnétique, sur laquelle sont enregistrés des signaux.;Piste
Elément d'une machine qui se déplace dans un cylindre ou effectue des mouvements de rotation à l'intérieur d'une chambre de combustion.;Piston
Contraction des mots anglais «picture» et «element». C'est la plus petite unité homogène d'une image affichée à l'écran ou imprimée.;Pixel
Nom donné à un explosif déformable, généralement formé à partir de penthrite ou de nitroglycérine.;Plastic
Groupe de sept étoiles de la constellation du Taureau, visibles à l'oeil nu.;Pleiade
C'est la plus petite des planètes du système solaire (diamètre 2 300 km, masse 400 fois inférieure à celle de la Terre) , découverte en 1930 par l'Américain Clyde Tombaugh. Contrairement aux autres planètes, elle a une orbite très allongée. Au cours de sa révolution de 247 ans et 249,7 jours, sa dis;Pluton
Coureur automobile brésilien de Formule 1. Champion du monde en 1988, 1990 et 1991, il est décédé en 1994, lors d'une course sur le circuit d'Imola en Italie.;Senna
(O.J.) Ex-footballeur et acteur américain (né en 1947). Il est soupçonné d'avoir assassiné sa femme Nicole et son ami R. Goldman. Il a été acquitté en 1995.;Simpson
Jeu de 32 cartes d'origine allemande, où les 3 joueurs reçoivent chacun 10 cartes.;Skat
Barreur d'un voilier;Skipper
Parcours sinueux marqué par des piquets formant des portes, et que doit descendre un skieur le plus rapidement possible.;Slalom
Au tennis, ping-pong ou volley-ball, coup très fort, pris au-dessus de la tête qui rabat la balle vers le sol de façon à ce que l'adversaire ne puisse pas l'avoir.;Smash
Désigne un exercice effectué à la barre fixe.;Soleil
Au bowling, coup réussi lorsque le joueur fait tomber les dix quilles avec deux boules.;Spare
Désigne un entraînement en boxe, où le boxeur combat avec un partenaire d'entraînement, le sparring-partner.;Sparring
Nageur américain né en 1950. 2 fois champion olympique à Mexico en 1968 et 7 fois champion olympique en 1972 à Munich.;Spitz
Terme anglais. Sport de balle, proche du tennis. Il se joue dans un espace restreint et muré de façon à ce que l'un des joueurs utilise les murs pour renvoyer la balle et éviter ainsi que son adversaire ne la rattrape.;Squash
Terme anglais. En cyclisme, coureur de demi-fond.;Stayer
Skieur suédois né en 1956. Il est l'un des plus grands champions que le ski ait connu. Il fut champion du monde de slalom spécial (1978, 1980 et 1982), de slalom géant (1978 et 1980) et double champion olympique en slalom spécial et slalom géant aux Jeux de Lake Placid en 1980.;Stenmark
Coureur automobile britannique. Trois fois champion du monde des conducteurs (en 1969, 1971 et 1973), il a remporté vingt-sept grands prix.;Stewart
(Michael) Joueur de tennis allemand (né en 1968). Il a remporté le tournoi de Wimbledon en 1991.;Stich
Terme anglais. Au bowling, coup réussi lorsque le joueur fait tomber les dix quilles avec la première boule.;Strike
Désigne les combats pratiqués au Japon depuis le VIe siècle. Ils permettent 48 sortes d'attaques. Les combattants peuvent peser plus de 200 kg.;Sumo
Désigne un sport nautique d'origine polynésienne, consistant à tenir en équilibre sur une planche portée par les vagues.;Surf
Navigateur français, vainqueur de la Course transatlantique en solitaire (1964 et 1976).;Tabarly
Jeu de cartes se jouant en général à trois quatre ou cinq personnes avec un jeu de soixante-dix-huit cartes, dont cinquante-six couleurs, 21 atouts et une excuse.;Tarot
